trial_type,trial_index,time_elapsed,rt,stimulus,key_press,test_part,targ_cond,correct_response,word,responses
html-keyboard-response,17,76714,null,"PEACEFUL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,18,78219,null,"PEACEFUL",null,word,,,PEACEFUL,
html-keyboard-response,19,78726,null,"LITTLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,20,80228,null,"LITTLE",null,word,,,LITTLE,
html-keyboard-response,21,80735,null,"TIRED<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,22,82238,null,"TIRED",null,word,,,TIRED,
html-keyboard-response,23,82745,null,"ENTERTAINING<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,24,84247,null,"ENTERTAINING",null,word,,,ENTERTAINING,
html-keyboard-response,25,84255,null,"GRATEFUL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,26,85762,null,"GRATEFUL",null,word,,,GRATEFUL,
html-keyboard-response,27,86266,null,"LOUD<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,28,87773,null,"LOUD",null,word,,,LOUD,
html-keyboard-response,29,87779,null,"SMART<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,30,89284,null,"SMART",null,word,,,SMART,
html-keyboard-response,31,89292,null,"SMOOTH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,32,90794,null,"SMOOTH",null,word,,,SMOOTH,
html-keyboard-response,33,91296,null,"DISHONEST<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,34,92798,null,"DISHONEST",null,word,,,DISHONEST,
html-keyboard-response,35,92804,null,"WEALTHY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,T,SPACEBAR,,
html-keyboard-response,36,94311,null,"WEALTHY",null,word,,,WEALTHY,
html-keyboard-response,37,94818,null,"BEAUTIFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,38,96320,null,"BEAUTIFUL",null,word,,,BEAUTIFUL,
html-keyboard-response,39,96827,null,"DREARY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,40,98329,null,"DREARY",null,word,,,DREARY,
html-keyboard-response,41,98834,null,"PLAYFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,D,none,,
html-keyboard-response,42,100337,null,"PLAYFUL",null,word,,,PLAYFUL,
survey-text,43,108575,8229.795000021113,"",,,,,,{"Q0":"2"}
survey-text,44,111787,3207.1699999796692,"",,,,,,{"Q0":"4"}
survey-text,45,115935,4143.859999981942,"",,,,,,{"Q0":"4"}
survey-text,46,120242,4301.895000011427,"",,,,,,{"Q0":"2"}
survey-text,47,122481,2234.6200000029057,"",,,,,,{"Q0":"3"}
survey-text,48,124933,2448.495000018738,"",,,,,,{"Q0":"4"}
survey-text,49,136400,11463.080000015907,"",,,,,,{"Q0":"happy"}
survey-text,50,138586,2181.205000000773,"",,,,,,{"Q0":"playful"}
survey-text,51,140042,1451.5850000025239,"",,,,,,{"Q0":"tired"}
survey-text,52,156080,16034.915000025649,"",,,,,,{"Q0":"cold"}
survey-text,53,171650,15566.374999994878,"",,,,,,{"Q0":"peaceful"}
survey-text,54,205142,33487.46500001289,"",,,,,,{"Q0":"happy"}
html-keyboard-response,55,208895,3751.7400000069756,"<p>We will now begin the experiment!<p><p>Please try to remember all words from each list.<p><p>Press the spacebar whenever you see a red square.<p><p><p><p>Press the spacebar to begin.</p>",32,,,,,
html-keyboard-response,56,212943,3541.9349999865517,"<div style=""font-size:48px;"">Press any key to begin list 1 of 24 </div>",32,,,,,
html-keyboard-response,57,215454,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,58,215957,null,"NICKEL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,59,217463,null,"NICKEL",null,word,,, 'NICKEL',
html-keyboard-response,60,217970,null,"FIREPLACE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,61,219474,null,"FIREPLACE",null,word,,, 'FIREPLACE',
html-keyboard-response,62,219981,null,"ROCKET<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,63,221483,null,"ROCKET",null,word,,, 'ROCKET',
html-keyboard-response,64,221990,null,"MOTEL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,65,223492,null,"MOTEL",null,word,,, 'MOTEL',
html-keyboard-response,66,223999,null,"DUNGEON<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,67,225501,null,"DUNGEON",null,word,,, 'DUNGEON',
html-keyboard-response,68,226009,null,"ELK<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,69,227511,null,"ELK",null,word,,, 'ELK',
html-keyboard-response,70,228020,null,"GRIZZLY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,71,229523,null,"GRIZZLY",null,word,,, 'GRIZZLY',
html-keyboard-response,72,229890,364.7599999967497,"RADISH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,73,231397,null,"RADISH",null,word,,, 'RADISH',
html-keyboard-response,74,231904,null,"MATCH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,75,233411,null,"MATCH",null,word,,, 'MATCH',
html-keyboard-response,76,233914,null,"FIREMAN<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,77,235422,null,"FIREMAN",null,word,,, 'FIREMAN',
html-keyboard-response,78,235929,null,"TRANSPLANT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,79,237435,null,"TRANSPLANT",null,word,,, 'TRANSPLANT',
html-keyboard-response,80,237938,null,"GARBAGE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,81,239445,null,"GARBAGE",null,word,,, 'GARBAGE',
html-keyboard-response,82,239948,null,"FILM<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,83,241455,null,"FILM",null,word,,, 'FILM',
html-keyboard-response,84,241958,null,"DRIVEWAY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,85,243465,null,"DRIVEWAY",null,word,,, 'DRIVEWAY',
html-keyboard-response,86,243784,317.1650000149384,"FUNGUS<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,87,245291,null,"FUNGUS",null,word,,, 'FUNGUS',
html-keyboard-response,88,245798,null,"RAFT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,89,247305,null,"RAFT",null,word,,, 'RAFT',
html-keyboard-response,90,247620,312.95499997213483,"PORTRAIT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,91,249127,null,"PORTRAIT",null,word,,, 'PORTRAIT',
html-keyboard-response,92,249634,null,"CATTLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,93,251142,null,"CATTLE",null,word,,, 'CATTLE',
survey-text,94,254856,3710.2599999925587,"",,,,,,{"Q0":"6"}
survey-text,95,261999,7138.960000011139,"",,,,,,{"Q0":"3"}
survey-text,96,264459,2454.9600000027567,"",,,,,,{"Q0":"4"}
survey-text,97,269375,4912.154999998165,"",,,,,,{"Q0":"1"}
survey-text,98,270683,1303.8149999920279,"",,,,,,{"Q0":"3"}
survey-text,99,273556,2868.864999996731,"",,,,,,{"Q0":"2"}
survey-text,100,277194,3634.810000017751,"",,,,,,{"Q0":"2"}
survey-text,101,281563,4364.535000000615,"",,,,,,{"Q0":"gizzly"}
survey-text,102,287842,6275.824999989709,"",,,,,,{"Q0":"fireplace"}
survey-text,103,290499,2653.149999998277,"",,,,,,{"Q0":"garbage"}
survey-text,104,292215,1712.184999982128,"",,,,,,{"Q0":"film"}
survey-text,105,384669,92450.87000000058,"",,,,,,{"Q0":"red"}
html-keyboard-response,106,385479,808.3050000132062,"<div style=""font-size:48px;"">Press any key to begin list 2 of 24 </div>",32,,,,,
html-keyboard-response,107,387987,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,108,388491,502.1050000214018,"CONVICT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,109,389996,null,"CONVICT",null,word,,, 'CONVICT',
html-keyboard-response,110,390502,null,"OUTLAW<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,111,392004,null,"OUTLAW",null,word,,, 'OUTLAW',
html-keyboard-response,112,392511,null,"COUGAR<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,113,394013,null,"COUGAR",null,word,,, 'COUGAR',
html-keyboard-response,114,394520,null,"BOX<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,115,396023,null,"BOX",null,word,,, 'BOX',
html-keyboard-response,116,396530,null,"TRIBE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,117,398033,null,"TRIBE",null,word,,, 'TRIBE',
html-keyboard-response,118,398540,null,"GIRL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,119,400043,null,"GIRL",null,word,,, 'GIRL',
html-keyboard-response,120,400550,null,"SHERIFF<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,121,402053,null,"SHERIFF",null,word,,, 'SHERIFF',
html-keyboard-response,122,402560,null,"SENATE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,123,404065,null,"SENATE",null,word,,, 'SENATE',
html-keyboard-response,124,404572,null,"KEEPER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,125,406075,null,"KEEPER",null,word,,, 'KEEPER',
html-keyboard-response,126,406558,482.0049999980256,"DONOR<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,127,408065,null,"DONOR",null,word,,, 'DONOR',
html-keyboard-response,128,408572,null,"MASK<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,129,410080,null,"MASK",null,word,,, 'MASK',
html-keyboard-response,130,410587,null,"SCARF<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,131,412090,null,"SCARF",null,word,,, 'SCARF',
html-keyboard-response,132,412589,497.0000000030268,"CRADLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,133,414096,null,"CRADLE",null,word,,, 'CRADLE',
html-keyboard-response,134,414601,null,"BRAKE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,135,416105,null,"BRAKE",null,word,,, 'BRAKE',
html-keyboard-response,136,416545,438.239999988582,"FIST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,137,418047,null,"FIST",null,word,,, 'FIST',
html-keyboard-response,138,418551,null,"HONEY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,139,420057,null,"HONEY",null,word,,, 'HONEY',
html-keyboard-response,140,420562,null,"HORNET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,141,422067,null,"HORNET",null,word,,, 'HORNET',
html-keyboard-response,142,422571,null,"BADGE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,143,424077,null,"BADGE",null,word,,, 'BADGE',
survey-text,144,426769,2688.12499998603,"",,,,,,{"Q0":"3"}
survey-text,145,430590,3817.5800000026356,"",,,,,,{"Q0":"2"}
survey-text,146,432100,1505.8399999979883,"",,,,,,{"Q0":"3"}
survey-text,147,439702,7598.144999996293,"",,,,,,{"Q0":"1"}
survey-text,148,441926,2220.079999999143,"",,,,,,{"Q0":"1"}
survey-text,149,443580,1650.3200000151992,"",,,,,,{"Q0":"3"}
survey-text,150,445839,2255.9049999981653,"",,,,,,{"Q0":"2"}
survey-text,151,448145,2301.1550000228453,"",,,,,,{"Q0":"1"}
survey-text,152,450825,2676.319999998668,"",,,,,,{"Q0":"outlaw"}
survey-text,153,453552,2722.6249999948777,"",,,,,,{"Q0":"hornet"}
survey-text,154,458276,4719.694999977946,"",,,,,,{"Q0":"mask"}
survey-text,155,460223,1941.915000003064,"",,,,,,{"Q0":"scarf"}
survey-text,156,516956,56728.8899999985,"",,,,,,{"Q0":"red"}
survey-text,157,537041,20080.600000015693,"",,,,,,{"Q0":"mask"}
html-keyboard-response,158,540270,3226.265000004787,"<div style=""font-size:48px;"">Press any key to begin list 3 of 24 </div>",32,,,,,
html-keyboard-response,159,542778,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,160,543269,489.38000001362525,"JUNGLE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,0,SPACEBAR,,
html-keyboard-response,161,544777,null,"JUNGLE",null,word,,, 'JUNGLE',
html-keyboard-response,162,545280,null,"PRIMATE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,163,546786,null,"PRIMATE",null,word,,, 'PRIMATE',
html-keyboard-response,164,547292,null,"CLIMBER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,165,548796,null,"CLIMBER",null,word,,, 'CLIMBER',
html-keyboard-response,166,549300,null,"SUMMIT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,167,550802,null,"SUMMIT",null,word,,, 'SUMMIT',
html-keyboard-response,168,551306,null,"FLESH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,169,552810,null,"FLESH",null,word,,, 'FLESH',
html-keyboard-response,170,553196,383.7150000035763,"QUAIL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,1,SPACEBAR,,
html-keyboard-response,171,554698,null,"QUAIL",null,word,,, 'QUAIL',
html-keyboard-response,172,555199,null,"STRING<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,173,556700,null,"STRING",null,word,,, 'STRING',
html-keyboard-response,174,557202,null,"POSTAGE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,175,558709,null,"POSTAGE",null,word,,, 'POSTAGE',
html-keyboard-response,176,559212,null,"ARTIST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,177,560719,null,"ARTIST",null,word,,, 'ARTIST',
html-keyboard-response,178,561226,null,"SHOULDER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,179,562733,null,"SHOULDER",null,word,,, 'SHOULDER',
html-keyboard-response,180,563240,null,"GARAGE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,181,564747,null,"GARAGE",null,word,,, 'GARAGE',
html-keyboard-response,182,565251,null,"PUPPY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,183,566758,null,"PUPPY",null,word,,, 'PUPPY',
html-keyboard-response,184,567261,null,"MONEY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,185,568768,null,"MONEY",null,word,,, 'MONEY',
html-keyboard-response,186,569272,null,"DRILL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,187,570779,null,"DRILL",null,word,,, 'DRILL',
html-keyboard-response,188,571284,null,"BLUEPRINT<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,189,572787,null,"BLUEPRINT",null,word,,, 'BLUEPRINT',
html-keyboard-response,190,573290,null,"COURSE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,1,SPACEBAR,,
html-keyboard-response,191,574797,null,"COURSE",null,word,,, 'COURSE',
html-keyboard-response,192,575304,null,"MAILBOX<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,193,576807,null,"MAILBOX",null,word,,, 'MAILBOX',
html-keyboard-response,194,577309,null,"HAND<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,195,578816,null,"HAND",null,word,,, 'HAND',
survey-text,196,581656,2835.6949999870267,"",,,,,,{"Q0":"6"}
survey-text,197,585512,3851.02500001085,"",,,,,,{"Q0":"2"}
survey-text,198,588840,3324.414999980945,"",,,,,,{"Q0":"1"}
survey-text,199,590813,1968.3899999945424,"",,,,,,{"Q0":"3"}
survey-text,200,592341,1524.490000010701,"",,,,,,{"Q0":"3"}
survey-text,201,594046,1701.3099999749102,"",,,,,,{"Q0":"6"}
survey-text,202,595669,1619.2250000021886,"",,,,,,{"Q0":"4"}
survey-text,203,598949,3276.8400000059046,"",,,,,,{"Q0":"3"}
survey-text,204,607092,8138.070000015432,"",,,,,,{"Q0":"1"}
survey-text,205,609470,2374.149999988731,"",,,,,,{"Q0":"jungle"}
survey-text,206,611447,1972.53999998793,"",,,,,,{"Q0":"primate"}
survey-text,207,613828,2377.310000010766,"",,,,,,{"Q0":"mailbox"}
survey-text,208,614978,1146.5949999983422,"",,,,,,{"Q0":"hand"}
survey-text,209,624230,9247.819999989588,"",,,,,,{"Q0":"hand"}
survey-text,210,667046,42811.905000009574,"",,,,,,{"Q0":"jungle"}
survey-text,211,670949,3898.79999999539,"",,,,,,{"Q0":"jungle"}
survey-text,212,681860,10906.555000023218,"",,,,,,{"Q0":"primate"}
survey-text,213,687987,6122.449999995297,"",,,,,,{"Q0":"hand"}
html-keyboard-response,214,689178,1189.2649999936111,"<div style=""font-size:48px;"">Press any key to begin list 4 of 24 </div>",32,,,,,
html-keyboard-response,215,691689,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
html-keyboard-response,216,692196,null,"PONY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,217,693698,null,"PONY",null,word,,, 'PONY',
html-keyboard-response,218,694206,null,"FREEZER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,0,SPACEBAR,,
html-keyboard-response,219,695708,null,"FREEZER",null,word,,, 'FREEZER',
