trial_type,trial_index,time_elapsed,rt,stimulus,key_press,test_part,task,targ_cond,correctKeyCode,correct,word,responses,correct_response
html-keyboard-response,13,145782,null,"FUNNY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,14,147284,null,"FUNNY",null,word,,,,,FUNNY,,
html-keyboard-response,15,147786,null,"SCARY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,response,1,Space,false,,,
html-keyboard-response,16,149287,null,"SCARY",null,word,,,,,SCARY,,
html-keyboard-response,17,149789,null,"PEACEFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,response,1,Space,false,,,
html-keyboard-response,18,151291,null,"PEACEFUL",null,word,,,,,PEACEFUL,,
html-keyboard-response,19,151794,null,"LITTLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,20,153296,null,"LITTLE",null,word,,,,,LITTLE,,
html-keyboard-response,21,153798,null,"TIRED<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,22,155300,null,"TIRED",null,word,,,,,TIRED,,
html-keyboard-response,23,155802,null,"ENTERTAINING<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,24,157305,null,"ENTERTAINING",null,word,,,,,ENTERTAINING,,
html-keyboard-response,25,157758,452.2550000110641,"GRATEFUL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,response,1,Space,true,,,
html-keyboard-response,26,159261,null,"GRATEFUL",null,word,,,,,GRATEFUL,,
html-keyboard-response,27,159764,null,"LOUD<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,28,161267,null,"LOUD",null,word,,,,,LOUD,,
html-keyboard-response,29,161677,408.86999998474494,"SMART<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,response,1,Space,true,,,
html-keyboard-response,30,163179,null,"SMART",null,word,,,,,SMART,,
html-keyboard-response,31,163649,468.5300000128336,"SMOOTH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,response,1,Space,true,,,
html-keyboard-response,32,165150,null,"SMOOTH",null,word,,,,,SMOOTH,,
html-keyboard-response,33,165653,null,"DISHONEST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,34,167155,null,"DISHONEST",null,word,,,,,DISHONEST,,
html-keyboard-response,35,167649,492.58000002009794,"WEALTHY<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,response,1,Space,true,,,
html-keyboard-response,36,169151,null,"WEALTHY",null,word,,,,,WEALTHY,,
html-keyboard-response,37,169654,null,"BEAUTIFUL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,38,171156,null,"BEAUTIFUL",null,word,,,,,BEAUTIFUL,,
html-keyboard-response,39,171658,null,"DREARY<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,40,173160,null,"DREARY",null,word,,,,,DREARY,,
html-keyboard-response,41,173672,null,"PLAYFUL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,response,0,none,true,,,
html-keyboard-response,42,175175,null,"PLAYFUL",null,word,,,,,PLAYFUL,,
survey-text,43,180032,4849.0749999764375,"",,,,,,,,{"Q0":"2"},
survey-text,44,182340,2300.8999999728985,"",,,,,,,,{"Q0":"1"},
survey-text,45,184553,2209.470000001602,"",,,,,,,,{"Q0":"2"},
survey-text,46,186396,1838.0200000246987,"",,,,,,,,{"Q0":"1"},
survey-text,47,188675,2275.255000044126,"",,,,,,,,{"Q0":"3"},
survey-text,48,190738,2058.0949999857694,"",,,,,,,,{"Q0":"3"},
survey-text,49,192470,1727.8649999643676,"",,,,,,,,{"Q0":"5"},
survey-text,50,195215,2740.170000004582,"",,,,,,,,{"Q0":"3"},
survey-text,51,198663,3443.859999999404,"",,,,,,,,{"Q0":"5"},
survey-text,52,200429,1761.220000043977,"",,,,,,,,{"Q0":"5"},
survey-text,53,205317,4883.32000002265,"",,,,,,,,{"Q0":"smooth"},
survey-text,54,206469,1146.370000031311,"",,,,,,,,{"Q0":"scary"},
survey-text,55,207784,1310.5849999701604,"",,,,,,,,{"Q0":"wealthy"},
survey-text,56,216262,8472.15500002494,"",,,,,,,,{"Q0":"funny"},
survey-text,57,218657,2389.885000011418,"",,,,,,,,{"Q0":"smart"},
survey-text,58,221342,2679.699999978766,"",,,,,,,,{"Q0":"happy"},
survey-text,59,243663,22315.995000011753,"",,,,,,,,{"Q0":"dishonest"},
survey-text,60,296251,52582.779999997,"",,,,,,,,{"Q0":"mad"},
html-keyboard-response,61,313758,17502.76500004111,"<p> Uh oh. You responded correctly on 78% of the GREEN squares.</p>
                  <p>We need you keep your accuracy above 80%</p>
                  <p>Press any key to begin the experiment. Thank you!</p>",32,,,,,,,,
html-keyboard-response,62,321851,8092.0700000133365,"<p>We will now begin the experiment!<p><p>Please try to remember all words from each list.<p><p>Press the spacebar whenever you see a GREEN square.<p><p><p><p>Press the spacebar to begin.</p>",32,,,,,,,,
html-keyboard-response,63,324059,1705.820000031963,"<div style=""font-size:48px;"">Press any key to begin list 1 of 24 </div>",32,,,,,,,,
html-keyboard-response,64,326562,null,"<div style=""font-size:60px;"">+</div>",null,,,,,,,,
html-keyboard-response,65,327065,null,"PIRATE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,66,328567,null,"PIRATE",null,word,,,,, 'PIRATE',,
html-keyboard-response,67,329070,null,"SHELTER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,68,330572,null,"SHELTER",null,word,,,,, 'SHELTER',,
html-keyboard-response,69,331074,null,"WOLF<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,70,332576,null,"WOLF",null,word,,,,, 'WOLF',,
html-keyboard-response,71,333079,null,"CLOUD<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,72,334581,null,"CLOUD",null,word,,,,, 'CLOUD',,
html-keyboard-response,73,335084,null,"COMET<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,74,336587,null,"COMET",null,word,,,,, 'COMET',,
html-keyboard-response,75,337089,null,"JAR<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,76,338591,null,"JAR",null,word,,,,, 'JAR',,
html-keyboard-response,77,339030,437.45500000659376,"BEAVER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,78,340533,null,"BEAVER",null,word,,,,, 'BEAVER',,
html-keyboard-response,79,341035,null,"WASHER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,80,342538,null,"WASHER",null,word,,,,, 'WASHER',,
html-keyboard-response,81,343041,null,"SWAMP<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,82,344543,null,"SWAMP",null,word,,,,, 'SWAMP',,
html-keyboard-response,83,345047,null,"COOKBOOK<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,84,346550,null,"COOKBOOK",null,word,,,,, 'COOKBOOK',,
html-keyboard-response,85,347053,null,"TURTLE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,86,348555,null,"TURTLE",null,word,,,,, 'TURTLE',,
html-keyboard-response,87,348929,372.4899999797344,"SLUG<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,88,350434,null,"SLUG",null,word,,,,, 'SLUG',,
html-keyboard-response,89,350937,null,"CURTAIN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,90,352439,null,"CURTAIN",null,word,,,,, 'CURTAIN',,
html-keyboard-response,91,352822,381.82000000961125,"IDOL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",32,word_square,,0,,,,,SPACEBAR
html-keyboard-response,92,354325,null,"IDOL",null,word,,,,, 'IDOL',,
html-keyboard-response,93,354771,444.5399999967776,"HANDCUFFS<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,94,356273,null,"HANDCUFFS",null,word,,,,, 'HANDCUFFS',,
html-keyboard-response,95,356789,null,"ZIPPER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,96,358292,null,"ZIPPER",null,word,,,,, 'ZIPPER',,
html-keyboard-response,97,358794,null,"SKIRT<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,98,360296,null,"SKIRT",null,word,,,,, 'SKIRT',,
html-keyboard-response,99,360686,388.67499999469146,"BANQUET<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,100,362188,null,"BANQUET",null,word,,,,, 'BANQUET',,
survey-text,101,364853,2660.634999978356,"",,,,,,,,{"Q0":"2"},
survey-text,102,367492,2634.1750000137836,"",,,,,,,,{"Q0":"5"},
survey-text,103,372338,4842.359999951441,"",,,,,,,,{"Q0":"2"},
survey-text,104,375690,3347.19000000041,"",,,,,,,,{"Q0":"3"},
survey-text,105,377409,1713.6000000173226,"",,,,,,,,{"Q0":"5"},
survey-text,106,378649,1235.9149999683723,"",,,,,,,,{"Q0":"3"},
survey-text,107,380294,1639.420000021346,"",,,,,,,,{"Q0":"5"},
survey-text,108,381682,1383.3749999757856,"",,,,,,,,{"Q0":"4"},
survey-text,109,382738,1051.500000001397,"",,,,,,,,{"Q0":"3"},
survey-text,110,384723,1980.1100000040606,"",,,,,,,,{"Q0":"1"},
survey-text,111,386184,1457.849999947939,"",,,,,,,,{"Q0":"4"},
survey-text,112,387345,1156.490000023041,"",,,,,,,,{"Q0":"3"},
survey-text,113,389512,2161.7850000038743,"",,,,,,,,{"Q0":"shelter"},
survey-text,114,393024,3507.4150000000373,"",,,,,,,,{"Q0":"wolf"},
survey-text,115,394340,1311.0100000048988,"",,,,,,,,{"Q0":"swamp"},
survey-text,116,397110,2766.330000013113,"",,,,,,,,{"Q0":"beaver"},
survey-text,117,398164,1048.9549999474548,"",,,,,,,,{"Q0":"slug"},
survey-text,118,401136,2966.6500000166707,"",,,,,,,,{"Q0":"curtain"},
survey-text,119,406692,5550.394999969285,"",,,,,,,,{"Q0":"idol"},
survey-text,120,409203,2505.810000002384,"",,,,,,,,{"Q0":"cloud"},
survey-text,121,447248,38040.56499997387,"",,,,,,,,{"Q0":"turtle"},
survey-text,122,449617,2364.7950000013225,"",,,,,,,,{"Q0":"idol"},
survey-text,123,527718,78096.45499999169,"",,,,,,,,{"Q0":"banquet"},
html-keyboard-response,124,532480,4760.049999982584,"<p> Uh oh. You responded correctly on 78% of the GREEN squares.</p>
                  <p>We need you keep your accuracy above 80%</p>
                  <p>Press any key to continue the experiment. Thank you!</p>",32,,,,,,,,
html-keyboard-response,125,540325,7843.8050000113435,"<div style=""font-size:48px;"">Press any key to begin list 2 of 24 </div>",32,,,,,,,,
html-keyboard-response,126,542828,null,"<div style=""font-size:60px;"">+</div>",null,,,,,,,,
html-keyboard-response,127,543329,null,"SALMON<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,128,544832,null,"SALMON",null,word,,,,, 'SALMON',,
html-keyboard-response,129,545335,null,"TAXI<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,130,546838,null,"TAXI",null,word,,,,, 'TAXI',,
html-keyboard-response,131,547340,null,"RUST<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,132,548842,null,"RUST",null,word,,,,, 'RUST',,
html-keyboard-response,133,549344,null,"BRICK<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,134,550846,null,"BRICK",null,word,,,,, 'BRICK',,
html-keyboard-response,135,551348,null,"CORAL<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,136,552851,null,"CORAL",null,word,,,,, 'CORAL',,
html-keyboard-response,137,553354,null,"ATTIRE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,138,554855,null,"ATTIRE",null,word,,,,, 'ATTIRE',,
html-keyboard-response,139,555298,441.69000000692904,"CRACKER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,140,556800,null,"CRACKER",null,word,,,,, 'CRACKER',,
html-keyboard-response,141,557303,null,"LETTER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,142,558805,null,"LETTER",null,word,,,,, 'LETTER',,
html-keyboard-response,143,559307,null,"BOYFRIEND<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,144,560809,null,"BOYFRIEND",null,word,,,,, 'BOYFRIEND',,
html-keyboard-response,145,561311,null,"FLUTE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,146,562813,null,"FLUTE",null,word,,,,, 'FLUTE',,
html-keyboard-response,147,563315,null,"BANJO<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,148,564818,null,"BANJO",null,word,,,,, 'BANJO',,
html-keyboard-response,149,565184,365.4800000367686,"RIVER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,150,566687,null,"RIVER",null,word,,,,, 'RIVER',,
html-keyboard-response,151,567189,null,"FOSSIL<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,152,568691,null,"FOSSIL",null,word,,,,, 'FOSSIL',,
html-keyboard-response,153,569194,null,"FRAGRANCE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,154,570696,null,"FRAGRANCE",null,word,,,,, 'FRAGRANCE',,
html-keyboard-response,155,571141,443.4499999624677,"CABIN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,156,572643,null,"CABIN",null,word,,,,, 'CABIN',,
html-keyboard-response,157,573145,null,"BOXER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,158,574648,null,"BOXER",null,word,,,,, 'BOXER',,
html-keyboard-response,159,575151,null,"PARTNER<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,160,576654,null,"PARTNER",null,word,,,,, 'PARTNER',,
html-keyboard-response,161,577065,409.4749999931082,"CATCHER<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,162,578567,null,"CATCHER",null,word,,,,, 'CATCHER',,
survey-text,163,583808,5237.100000027567,"",,,,,,,,{"Q0":"1"},
survey-text,164,586301,2488.000000012107,"",,,,,,,,{"Q0":"3"},
survey-text,165,591332,5025.450000015553,"",,,,,,,,{"Q0":"5"},
survey-text,166,592479,1142.6199999987148,"",,,,,,,,{"Q0":"6"},
survey-text,167,593696,1211.9800000218675,"",,,,,,,,{"Q0":"4"},
survey-text,168,594762,1062.4449999886565,"",,,,,,,,{"Q0":"3"},
survey-text,169,596908,2142.534999991767,"",,,,,,,,{"Q0":"0"},
survey-text,170,598300,1388.1499999552034,"",,,,,,,,{"Q0":"0"},
survey-text,171,600301,1996.225000009872,"",,,,,,,,{"Q0":"5"},
survey-text,172,601861,1555.4100000299513,"",,,,,,,,{"Q0":"4"},
survey-text,173,602871,1004.7200000262819,"",,,,,,,,{"Q0":"3"},
survey-text,174,606661,3785.8199999900535,"",,,,,,,,{"Q0":"taxi"},
survey-text,175,608389,1723.3999999589287,"",,,,,,,,{"Q0":"rust"},
survey-text,176,610052,1657.5300000258721,"",,,,,,,,{"Q0":"brick"},
survey-text,177,615690,5632.1450000396,"",,,,,,,,{"Q0":"cracker"},
survey-text,178,618041,2346.5849999920465,"",,,,,,,,{"Q0":"boyfriend"},
survey-text,179,631985,13938.070000032894,"",,,,,,,,{"Q0":"river"},
survey-text,180,633875,1886.214999947697,"",,,,,,,,{"Q0":"fossil"},
survey-text,181,638525,4645.424999995157,"",,,,,,,,{"Q0":"cabin"},
survey-text,182,649669,11138.685000012629,"",,,,,,,,{"Q0":"catcher"},
survey-text,183,691754,42079.69499996398,"",,,,,,,,{"Q0":"coral"},
html-keyboard-response,184,710177,18420.945000019856,"<p> Uh oh. You responded correctly on 78% of the GREEN squares.</p>
                  <p>We need you keep your accuracy above 80%</p>
                  <p>Press any key to continue the experiment. Thank you!</p>",32,,,,,,,,
html-keyboard-response,185,713020,2842.0200000400655,"<div style=""font-size:48px;"">Press any key to begin list 3 of 24 </div>",32,,,,,,,,
html-keyboard-response,186,715524,null,"<div style=""font-size:60px;"">+</div>",null,,,,,,,,
html-keyboard-response,187,716026,null,"DAD<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,188,717529,null,"DAD",null,word,,,,, 'DAD',,
html-keyboard-response,189,718031,null,"FLESH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,190,719533,null,"FLESH",null,word,,,,, 'FLESH',,
html-keyboard-response,191,720035,null,"LANDSCAPE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,192,721537,null,"LANDSCAPE",null,word,,,,, 'LANDSCAPE',,
html-keyboard-response,193,722040,null,"TOURIST<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,194,723542,null,"TOURIST",null,word,,,,, 'TOURIST',,
html-keyboard-response,195,723921,377.8300000121817,"CHICKEN<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,196,725424,null,"CHICKEN",null,word,,,,, 'CHICKEN',,
html-keyboard-response,197,725910,485.4499999783002,"COBWEB<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,198,727412,null,"COBWEB",null,word,,,,, 'COBWEB',,
html-keyboard-response,199,727915,null,"KETCHUP<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,200,729417,null,"KETCHUP",null,word,,,,, 'KETCHUP',,
html-keyboard-response,201,729803,385.2700000279583,"RELISH<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,202,731306,null,"RELISH",null,word,,,,, 'RELISH',,
html-keyboard-response,203,731808,null,"CABBAGE<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,204,733311,null,"CABBAGE",null,word,,,,, 'CABBAGE',,
html-keyboard-response,205,733714,401.1999999638647,"SCALLOP<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",32,word_square,,1,,,,,SPACEBAR
html-keyboard-response,206,735215,null,"SCALLOP",null,word,,,,, 'SCALLOP',,
html-keyboard-response,207,735717,null,"SUITCASE<img id = ""stim"" ><div class = green_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = green_square  id = ""bottomsquare"" ></div>",null,word_square,,1,,,,,SPACEBAR
html-keyboard-response,208,737220,null,"SUITCASE",null,word,,,,, 'SUITCASE',,
html-keyboard-response,209,737723,null,"DASHBOARD<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
html-keyboard-response,210,739226,null,"DASHBOARD",null,word,,,,, 'DASHBOARD',,
html-keyboard-response,211,739728,null,"EYELASH<img id = ""stim"" ><div class = red_square id = ""topsquare"" ></div><img id = ""stim"" ><div class = red_square  id = ""bottomsquare"" ></div>",null,word_square,,0,,,,,SPACEBAR
